tweet_id,created_at,keyword_search,text,language
1628006768855883776,2023-02-21T12:20:35.000Z,green+energy,"@YETONGNONYaya Welcome to Privok Green Energy Network Support. I have been assigned to solve your issues, kindly send a direct message. https://t.co/144SOs5NR1",en
1628006139190280193,2023-02-21T12:18:05.000Z,green+energy,"Introducing the newest additions to our popular IVG Nic Salts line-up!🎉
With a delicious blend of Forest Berries Ice, Fruit Twist, Strawberry Watermelon, and Green Energy flavours, there's something for every taste bud. Plus, with our =offer of 3 for £10, you can try them all💨 https://t.co/z1NmTHNWq0",en
1628005826165080065,2023-02-21T12:16:50.000Z,green+energy,"Does China’s purported green energy push signal a coming conflict with the US?

https://t.co/PQls0C1fhn",en
1628005755730251779,2023-02-21T12:16:33.000Z,green+energy,"Does China’s purported green energy push signal a coming conflict with the US?

https://t.co/vIBhdOrp86",en
1628005716224008192,2023-02-21T12:16:24.000Z,green+energy,"First some context:

1. Colombia's green energy transition platform is + for mining but - for coal &amp; oil &amp; gas exploration

2. Mines in Colombia will get built on the strength of ones social license to operate &amp; avoiding areas with forest reserves

2/5",en
1628005094074490880,2023-02-21T12:13:55.000Z,green+energy,"#Combilifts range of straddle carriers and mobile gantries provide safe, efficient solutions for the Green Energy Industry. – There’s no load too large or heavy for these workhorses! 💨🏗 

Want to learn more? Click here 👉 https://t.co/xyqEpYITWI

#combilift #straddlecarrier https://t.co/sP8o04JXNr",en
1628004436563079168,2023-02-21T12:11:19.000Z,green+energy,"[COMPETITION ALERT!] 

AIChE ITB SC 2023 Presents... 

✨ESSAY COMPETITION✨
""Adapting to Climate Change and Promoting Green Energy"" https://t.co/ADFMKTbPwh",en
1628004403352596482,2023-02-21T12:11:11.000Z,green+energy,"'WE WANT THE TRUTH': GOP CONGRESSMAN BLASTS BLUE STATE GOVERNOR AS HUNDREDS OF RESIDENTS RALLY AGAINST GREEN ENERGY.  
#FoxNews",en
1628004249824108544,2023-02-21T12:10:34.000Z,green+energy,"The green energy policies Mr. Picente objects to were part of the Climate Leadership and Community Protection Act (CLCPA).

The bill passed four years ago. https://t.co/mj9vvW8P8L",en
1628003969338310657,2023-02-21T12:09:27.000Z,green+energy,"In recognition of our efforts to protect and provide for communities that we operate in and the wider stakeholders, NFEH through a “Panel of Jury” has decided to confer 15th Annual CSR Awards 2023, for steps taken for “Green Energy” as well as “Education and Scholarships” to FCCL https://t.co/BBl8aJ6vrd",en
1628003334962442240,2023-02-21T12:06:56.000Z,green+energy,@WowTerrifying hmm!!! green energy mos... we are being misled https://t.co/M3aP6qV2My,en
1628003214892191744,2023-02-21T12:06:27.000Z,green+energy,'WE WANT THE TRUTH': GOP congressman blasts blue state governor as hundreds of residents rally against green energy. https://t.co/VhzV4J1BHc https://t.co/sZbLjnz34e,en
1628003184907284480,2023-02-21T12:06:20.000Z,green+energy,"Not to mention Greenday.

They should have ridden green energy vehicles instead of accelerating American muscle cars. https://t.co/ITdXYqHxFd",en
1628003161720909824,2023-02-21T12:06:15.000Z,green+energy,'WE WANT THE TRUTH': GOP congressman blasts blue state governor as hundreds of residents rally against green energy. https://t.co/Y5A3BoMUD5 https://t.co/dsZdhqn4fs,en
1628003118360272897,2023-02-21T12:06:04.000Z,green+energy,"@atensnut The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1628003016954744833,2023-02-21T12:05:40.000Z,green+energy,"@jsweeney10 @jsolomonReports Dems by nature want change and pretty much all bad. Conservatives want to keep what they have. We have lost and it’s over. Trans, green energy crap means a good life for American has sailed. Get woke or go broke.",en
1628002893293842434,2023-02-21T12:05:11.000Z,green+energy,"[PODCAST] CEO Jeff Miller explains that the fund has no lock-in period or investment maximum &amp; is available to individuals, trust companies, pension- and provident funds on #MoneywebNow with @SimonPB

Download the #podcast below
#Moneyweb #GreenEnergyFund
https://t.co/joaHmEJG4q",en
1628002862537007104,2023-02-21T12:05:03.000Z,green+energy,`bbcnews The UK broke 13 Green Energy records in 2017. Offshore wind energy is NOW half the projected cost of hinkley point power in 2029.Meanwhile offshore power gets cheaper and cheaper.Can no one stop the whitehall lunatics? Force their attendance at maths classes.,en
1628002816928129026,2023-02-21T12:04:53.000Z,green+energy,"Of course all this 👆 helps explain why @JoeBiden is throwing so much money at the US EV sector via the IRA (alongside the 💰 going to semiconductors and other green energy sectors).
White House is determined US doesn’t lose this race.
But China already has a BIG head start…",en
1628002716470636547,2023-02-21T12:04:29.000Z,green+energy,"A must watch! Albanese &amp; Bowen green energy plans FAIL/COLLAPSE and cost Billions 💲 more!
https://t.co/J0GAPrYSbW",en
1628002678537179138,2023-02-21T12:04:20.000Z,green+energy,"@mh_otter @ErieNotEerie Or stop wasting money on things like, Ukraine, green energy,  CRT.....",en
1628002060615516165,2023-02-21T12:01:52.000Z,green+energy,"@POTUS The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1628002039450984448,2023-02-21T12:01:47.000Z,green+energy,'WE WANT THE TRUTH': GOP congressman blasts blue state governor as hundreds of residents rally against green energy. https://t.co/VhzV4J1BHc https://t.co/sZbLjnz34e,en
1628001846496206851,2023-02-21T12:01:01.000Z,green+energy,"@DC_Draino The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1628001720893689857,2023-02-21T12:00:31.000Z,green+energy,"As a company, we have now been a climate-positive workforce for 17 months via @Ecologi_hq . In that time we have planted 6,169 trees and also avoided over 118 tons of Carbon by investing in green energy projects..🐸🌎

#Climate https://t.co/debjecx1MZ",en
1628001676555591681,2023-02-21T12:00:21.000Z,green+energy,"@ACTforAmerica The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1628001582905163780,2023-02-21T11:59:58.000Z,green+energy,"'Defund green energy': NJ residents rally against offshore wind, call for moratorium due to uptick in whale deaths - TheBlaze

#GreenIdeology  https://t.co/IqwZVNvALL",en
1628001327157575681,2023-02-21T11:58:57.000Z,green+energy,"@atensnut The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1628001159527931904,2023-02-21T11:58:17.000Z,green+energy,"@mschlapp The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1628001086450675714,2023-02-21T11:58:00.000Z,green+energy,"@HawleyMO The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1628000826160562178,2023-02-21T11:56:58.000Z,green+energy,"@FoxNews The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1628000650905718784,2023-02-21T11:56:16.000Z,green+energy,"@laurenboebert The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1628000509364953088,2023-02-21T11:55:42.000Z,green+energy,"For those interested in green energy and associated fields, don't overlook the trends in battery development. The pros and cons of energy storage and delivery from batteries may need to be considered in business models and in assoc…https://t.co/tR52HgjSuD https://t.co/BCpteTkJ6A",en
1628000197828550656,2023-02-21T11:54:28.000Z,green+energy,"@ewnupdates It’s not gonna make an impact, we need more coal and nuclear power stations, green energy just exist for vibes.",en
1628000063623495684,2023-02-21T11:53:56.000Z,green+energy,@DawnTJ90 'Beijing is only attempting to appear as though it's concerned about climate change to appease the West' https://t.co/fzmjGSoF57 'China hit a coal production record in November'. Meanwhile Canada destroys itself over &lt;2% of emissions. #ClimateScam #ClimateEmergency 🤪🤪,en
1628000003276013569,2023-02-21T11:53:42.000Z,green+energy,"@CoryBooker @POTUS Who does @JoeBiden stand with 🤑Thanks to @JoeBiden standing with Ukraine, Russia stands with China as @joebiden ‘s pro China green energy taxpayer give away s enriches China &amp; @JoeBiden ‘s alleged blowing up of #nordstreampipeline gas leaks enriches who again 🇨🇳🤑Oops 🤯🤯🤯 https://t.co/sjWaYvOsuj",en
1627999922527117313,2023-02-21T11:53:22.000Z,green+energy,"Russia is just waiting for those to be completed. Once all the cables are on the ocean floor they will cut them, like America blew up their oil pipeline...
https://t.co/u9hlFo6LCg",en
1627999606989549573,2023-02-21T11:52:07.000Z,green+energy,@FoxNews Green energy can’t be that “green” if it’s killing the wild life.,en
1627999208333508608,2023-02-21T11:50:32.000Z,green+energy,"@WowTerrifying @texas_US_proud Yeah, green energy that.",en
1627999017450831873,2023-02-21T11:49:47.000Z,green+energy,@FoxNews Kinda crazy to rally against green energy to save whales…,en
1627998973431631872,2023-02-21T11:49:36.000Z,green+energy,Hundreds of NJ residents rally against green energy over environmental concerns https://t.co/5hOYolJVPZ #FoxNews,en
1627998839872397313,2023-02-21T11:49:04.000Z,green+energy,"@JamesLane250r @FoxNews your little green energy, will make you starve to death. green energy destroys farmland. oh, and the minds that you need for the car's batteries are also destroying land. oh, and climate change is not real.",en
1627998676890144768,2023-02-21T11:48:25.000Z,green+energy,"At #COP28UAE seeks to position itself as a tolerant haven for sustainable development &amp; green energy while continuing to represent the interests of oil industry &amp; fossil fuels. 

@joey_shea 
@SalmaAlNafjan 
@Rashidajourno",en
1627998629641199616,2023-02-21T11:48:14.000Z,green+energy,green energy and solar what what really not that green but politics...,en
1627998088991330307,2023-02-21T11:46:05.000Z,green+energy,@FoxNews Green energy is not ready yet and right now is a scam. Very toxic to environment and the wildlife,en
1627997990995603457,2023-02-21T11:45:42.000Z,green+energy,"@TheLeoTerrell The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1627997880555274240,2023-02-21T11:45:16.000Z,green+energy,"Does China’s purported green energy push signal a coming conflict with the US?

https://t.co/azijafD96c",en
1627997862129696768,2023-02-21T11:45:11.000Z,green+energy,"@tedcruz The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1627997849425158144,2023-02-21T11:45:08.000Z,green+energy,FoxNews: 'WE WANT THE TRUTH': GOP congressman blasts blue state governor as hundreds of residents rally against green energy. https://t.co/0WBvV8hZ9h https://t.co/8UNSYC8uT9,en
1627997813165490176,2023-02-21T11:45:00.000Z,green+energy,"A South African private equity fund has launched the new Twelve B Green Energy Fund which invests in a portfolio of #renewableenergy projects. Find out more: https://t.co/xMyh70SBi0 

 @sarstax",en
1627997812343308288,2023-02-21T11:44:59.000Z,green+energy,"@RogerJStoneJr @JamesOKeefeIII @Project_Veritas The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1627997756458508288,2023-02-21T11:44:46.000Z,green+energy,"@FoxNews Their protests will have no effect. This ""green energy"" ruse is making millions for the WED elites and they control the DC politicians.",en
1627997644931883009,2023-02-21T11:44:19.000Z,green+energy,"@KariLake @realDonaldTrump The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1627997576501796864,2023-02-21T11:44:03.000Z,green+energy,"@Angry_Staffer The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1627997530528047104,2023-02-21T11:43:52.000Z,green+energy,"Business Tuesday:

EIB has approved a global expenditure of 5.5 billion Euros. This fund will go into supporting and financing projects focused on new green energy, #business, #transport, health and cities.

Read more: https://t.co/IqM1IekVR5

#infraglobal #businesstuesday #eib https://t.co/taHd05dqdo",en
1627997511242731521,2023-02-21T11:43:48.000Z,green+energy,"@RepAdamSchiff The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1627997097571102722,2023-02-21T11:42:09.000Z,green+energy,Nothing like green energy https://t.co/QNkzMXGAXt,en
1627996955170177026,2023-02-21T11:41:35.000Z,green+energy,"@FoxNews ² said additional analysis was needed to ensure that noises associated with offshore wind development are not impacting the survival of whales. Hundreds of locals attended the rally in Seaside Park, New Jersey. Rally attendees called for leaders to ""defund green energy"" and",en
1627996935876485120,2023-02-21T11:41:30.000Z,green+energy,"@FoxNews Read short summary here 👇 

¹ Hundreds of New Jersey residents rally against green energy over environmental concerns. At least 10 whales have been found dead in New Jersey and New York in the last two months. Rep. Chris Smith, R-N.J.,",en
1627996593751302144,2023-02-21T11:40:09.000Z,green+energy,'WE WANT THE TRUTH': GOP congressman blasts blue state governor as hundreds of residents rally against green energy. https://t.co/s8zIzLn5dZ https://t.co/sF0FxkrwDB,en
1627996453430763521,2023-02-21T11:39:35.000Z,green+energy,Does #China #purported #greenenergy push signal a coming #conflict with the #US ? it’s a #ruse #SmokeScreen China is actually using more &amp; more #coal !  https://t.co/SAy5P19VPO,en
1627996259821707264,2023-02-21T11:38:49.000Z,green+energy,"@KariLake The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1627996172387504128,2023-02-21T11:38:28.000Z,green+energy,"@BBCHindi Adani is a fraud businessmen,first he is polluting the society throw coal and then he is entering into business which talks about green energy",en
1627996163285581824,2023-02-21T11:38:26.000Z,green+energy,"@DineshDSouza The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1627996117714468865,2023-02-21T11:38:15.000Z,green+energy,"@RNCResearch The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1627996065046601728,2023-02-21T11:38:03.000Z,green+energy,"@GrahamAllen_1 The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1627995979709390848,2023-02-21T11:37:42.000Z,green+energy,@CyrilAimery @shashj He may be the devil but he defeated COVID and lobbied for green energy just by being incompetent on top of evil.,en
1627995890593017858,2023-02-21T11:37:21.000Z,green+energy,Photovoltaics: The Green Energy Source. Austrian Tax Aspects To Consider When... https://t.co/XDJFTDtvCl By @schoenherrnt,en
1627995808283955200,2023-02-21T11:37:02.000Z,green+energy,"@RepMTG The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1627995784099807234,2023-02-21T11:36:56.000Z,green+energy,"Does China’s purported green energy push signal a coming conflict with the US?

https://t.co/wvoX31JQbj",en
1627995747508531200,2023-02-21T11:36:47.000Z,green+energy,@WowTerrifying Green Energy is awesome!! https://t.co/f2VWeFExyj,en
1627995591941955586,2023-02-21T11:36:10.000Z,green+energy,"@soutikBBC , I don’t think there will be any effect on India’s ambitions for Green Energy. Someone else will come forward.

On the other hand, the companies that are investing in Adani Greens need to investigate whether their money is being used in coal.

https://t.co/2DLwL21buq",en
1627994905665470465,2023-02-21T11:33:26.000Z,green+energy,"@JoeConchaTV The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1627994881778937861,2023-02-21T11:33:21.000Z,green+energy,"@RepAndyBiggsAZ The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1627994661238239234,2023-02-21T11:32:28.000Z,green+energy,"@MonicaCrowley The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1627994624278114307,2023-02-21T11:32:19.000Z,green+energy,"Being a leader in the global fight against #climate  change, #FEAM is joined by other US #Mining company. The US is leading the world in developing cost-effective #CleanEnergy technologies and spreading environmentally friendly policies around the world.  https://t.co/lTU989nbKl",en
1627994501317906433,2023-02-21T11:31:50.000Z,green+energy,"The urgent need for green energy has led to the recent meeting between Rishi Sunak and Bill Gates.

Read more about this at - https://t.co/GJvsAi12sf 

#rishisunak #boratestoday #primeminister #billgates #greenenergy #boron #imperialcollege  https://t.co/GJvsAi12sf",en
1627994300976926720,2023-02-21T11:31:02.000Z,green+energy,"China is using more local coal as a strategy to strengthen energy independence in case of a future conflict, while Beijing is merely trying to appear as though it is serious about climate change to satisfy the West.

#CostOfNetZero @LoisPerry26 

 https://t.co/zlYHzJnM63 https://t.co/pUNbMGRWdc",en
1627994300901642240,2023-02-21T11:31:02.000Z,green+energy,This decision was announced by the company management in its post-third quarter results call with its bond holders. https://t.co/XHEupAeJ2K,en
1627994183020744709,2023-02-21T11:30:34.000Z,green+energy,".@AshwiniKSwain spoke to @BBCIndia on why the numbers of domestic green energy players has to grow - “If we need to meet so much of energy demand, we need many more private players, a few big and many small.” 

https://t.co/OhfLCoIEIm",en
1627994123092328451,2023-02-21T11:30:20.000Z,green+energy,"@Andy_Helios It's gotta be my newest (NSFW) brand crush, The Natural Love Company. Their products are made from ocean plastics, they run their offices on 100% green energy, and all packaging is totally plastic-free. I got all that just from their homepage. 

https://t.co/dfoogz5qB1",en
1627994116314349568,2023-02-21T11:30:18.000Z,green+energy,@RepMTG We should be leading the world in green energy. Instead the GOP wants to dumb down our kids so your benefactors can regain power over the worker bees &amp; fill their greedy pockets. Obama made regulations for those trains. Trump lifted them. You are a total disgrace. Resign,en
1627993587068678146,2023-02-21T11:28:12.000Z,green+energy,"@TomFitton The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1627993510379921408,2023-02-21T11:27:54.000Z,green+energy,"@foxnewspolitics The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1627993464892686337,2023-02-21T11:27:43.000Z,green+energy,"@RepAndyBiggsAZ The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1627993410823913476,2023-02-21T11:27:30.000Z,green+energy,"@StephenM The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1627993334395314177,2023-02-21T11:27:12.000Z,green+energy,"All governments are either subsidising or forcing more carbon to be burned, while levying more tax burdens on green energy.
RPT-UPDATE 1-India invokes emergency law to force coal-based power plants to up output - Reuters",en
1627993274148347905,2023-02-21T11:26:57.000Z,green+energy,"@DineshDSouza The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1627993036994056192,2023-02-21T11:26:01.000Z,green+energy,"NTPC Green Energy to raise up to Rs 9,000 crore term loan https://t.co/fMnzPXtRNn",en
1627992901471854592,2023-02-21T11:25:29.000Z,green+energy,@eigenrobot the dumb government plan to “just build more solar bro” might actually work but not for the reasons they expect. smart energy experts seem to believe some version of what i outlined will happen. @AukeHoekstra has well thought out takes on green energy,en
1627992718839365635,2023-02-21T11:24:45.000Z,green+energy,"@TplusD91 @SharylAttkisson Globalists said they want less of us, and for whomever remains to be dependent on them. You see them pretending to be the heroes all the time. They do the same thing with green energy and climate fear mongering.",en
1627992600253792258,2023-02-21T11:24:17.000Z,green+energy,"@eigenrobot im slightly less than infinitely hostile towards green energy

even 10 years ago solar panels looked infeasible but government subsidies created artificial demand which in turn resulted in so much technological progress that solar energy is now really cheap and looks promising",en
1627992523334463488,2023-02-21T11:23:58.000Z,green+energy,"@FoxNews The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1627992496671232002,2023-02-21T11:23:52.000Z,green+energy,Went and visited the sight near Drogheda for the new wind farm and gave a speech on the importance of switching to green energy for Ireland. We’re an island exposed to weather conditions we should utilise! #Moran2023 #BeTheChange  https://t.co/z5bHzsXYlT,en
1627992442010992640,2023-02-21T11:23:39.000Z,green+energy,"@RepMTG The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1627992252055166976,2023-02-21T11:22:54.000Z,green+energy,"@Fred224N @TongueCheck I have hope for Norway too.. I actually believe it is a chooses country to survive all of this due to the green energy and a easily controlled population.. I also believe once the people are pushed far enough, justice will come..",en
1627992046924402689,2023-02-21T11:22:05.000Z,green+energy,"@Volscente79 @farzyness @MunroAssociates It’s possible that Tesla is actually trying to accelerate the transition to green energy, and hasten the demise of ICE vehicles. The $25K vehicle would be an important card to play.",en
1627992044827299842,2023-02-21T11:22:04.000Z,green+energy,Green energy.... https://t.co/d74ILhzWHW,en
1627991981820465153,2023-02-21T11:21:49.000Z,green+energy,"@RepMTG The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1627991942670831618,2023-02-21T11:21:40.000Z,green+energy,"@AdamKinzinger The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1627991312413732865,2023-02-21T11:19:10.000Z,green+energy,"@TuckerCarlson The government is spending enough money on: Ukraine, green energy, and pork barrel projects, they could make every family in the United States multimillionaires and have money left.",en
1627991196890193920,2023-02-21T11:18:42.000Z,green+energy,"The timing of the Hindenburg Report could not have been worse for Adani Group. Major projects &amp; acquisitions in Power, Green Energy, Roads, Airport upgrades are getting stalled/put-off or delayed with cost of lending getting higher in international markets.",en
1627990755682791425,2023-02-21T11:16:57.000Z,green+energy,"@tyengeni1954 ...funny enough, the same banks confirmed that they will not finance any mining company based on fossil fuels. they will only support companies that will look into green energy.  so Eskom is bound to fail regardless and the public have no say in it at all ...just the few elite",en
1627990554867818496,2023-02-21T11:16:09.000Z,green+energy,@BernieSpofforth Can these People leave Africa alone. Their help is always tied to some conditions that always makes us Slaves. What they are doing is forcing a System that creates a Market for their Green energy Products to make themselves rich. Africa needs Poverty alleviation Policies instead,en
1627990467077079040,2023-02-21T11:15:48.000Z,green+energy,"Adani collects black money in the name of green energy and puts it in coal mines.

As the wrist is opening, Sethji is rolling down.

And the country too.",en
1627990251774803968,2023-02-21T11:14:57.000Z,green+energy,"Zelocracy - Rule by the envious.

They sell utopia - such as protestantism, communism or (today) green energy.

But they intend confiscatory theft and harm under  moral cover.",en
1627989989932912640,2023-02-21T11:13:54.000Z,green+energy,'Beijing is only attempting to appear as though it's concerned about climate change to appease the West' https://t.co/fzmjGSoF57 'China hit a coal production record in November'. Ya. Keep destroying Canada for &lt;2% of the problem. @liberal_party #TrudeauDestroyingCanada 🤪,en
1627989513023770625,2023-02-21T11:12:01.000Z,green+energy,"Privok Green Energy has been listed on P2B

@PrivokEnergy has been listed on P2B with PVK/USDT pairs.
🔹Enjoy your trading: 
https://t.co/ozzeCaOXN8

Learn more about the project: 
🔸Website:  https://t.co/cR6AOUjilG
🔸Telegram Channel: https://t.co/iYbgQXozPb https://t.co/womoJ3gJxq",en
1627989409835491328,2023-02-21T11:11:36.000Z,green+energy,"@its_the_Dr what ""green energy"" disaster? Was there a solar spill too?",en
1627989322791264258,2023-02-21T11:11:15.000Z,green+energy,"@schumailakhan @Jhagra @IMMahmoodKhan @Asad_Umar @shiblifaraz @MuradSaeedPTI @fawadchaudhry @ShireenMazari1 @kamrankbangash @IDF_KP @InsafDrsForum @ydakp_official And Hydel power generation &amp; Industrial sectors too.
1) Initiation of 26 hydropower projects with a total capacity of 4000 MW that will provide cheap and green energy to the entire province, notably indusrtial zones.",en
1627989036165120000,2023-02-21T11:10:07.000Z,green+energy,@just_us6973 @ellymelly @AlboMP Labor need  to preserve super value so they can invest in green energy.,en
1627988480113405952,2023-02-21T11:07:54.000Z,green+energy,"@Martyupnorth_2 I've noticed Google will suppress/divert certain topics in their searches. Like try searching for how much Gov't subsidies are going into ""green energy"" &amp; instead you'll get pages &amp; pages of info on Gov't subsidies to OIL &amp; GAS companies... It's creepy!",en
1627988453798420480,2023-02-21T11:07:48.000Z,green+energy,"@The_Trump_Train The government spending enough money on: green energy, Ukraine, and pork barrel political projects, they could make every family in the United States multimillionaires and have money left.",en
1627987924037038083,2023-02-21T11:05:42.000Z,green+energy,"@45Sheri I do, but he shut it down not to save the environment, but to force us to ‘transition’ to green energy even though he’s admitted it’s not even close to us being able to do so because he’s owned and operated by the leftists hellbent on american unexceptionalism.",en
1627987875211128833,2023-02-21T11:05:30.000Z,green+energy,"How can #EarthObservation missions help identify promising locations for new green energy facilities?

From where to install wind farms to tracking methane plumes, #EO data are a reliable source of information. 
Check out a few examples here: 
🔗https://t.co/JQYiU6HNHm https://t.co/oy8bdv8vJx",en
1627987747934728193,2023-02-21T11:05:00.000Z,green+energy,"#Budget2023 highlights achieving #energytransition and #netzero objectives. Towards this end, green energy, green farming, green mobility, and green buildings – all find encouragement, points out Ramanath Jha https://t.co/i44z0zOEtY",en
1627987648353816577,2023-02-21T11:04:36.000Z,green+energy,"Poland’s Industria selects Rolls-Royce SMR for green energy projects – Own Silent International LLC

⁦@RollsRoyce⁩  https://t.co/s6CcjNcige",en
1627987633937780738,2023-02-21T11:04:33.000Z,green+energy,Does China’s purported green energy push signal a coming conflict with the US? https://t.co/Kr7AZd8t0n #FoxNews,en
1627987141426032641,2023-02-21T11:02:35.000Z,green+energy,@ShrinetriU Rishi Sunak and Bill Gates' praise of green energy initiatives is a positive sign for the future of renewable energy.,en
1627986886319869953,2023-02-21T11:01:34.000Z,green+energy,"Green energy is future avoid unnecessary blackouts and exploitative billing from your local grid supplier call us 0705464122 we design for suitable package for your home or office 

#solarpower
Unilever Kericho Charles Kanjama Itumbi Sabina Chege Tirries Tuesday https://t.co/sWOKjvzceg",en
1627986827687723009,2023-02-21T11:01:20.000Z,green+energy,"Think of the ideal environment to develop sustainable energy solutions.

Energy needs are at the root of the challenges with climate change. The world does not currently have enough clean, green energy sources to meet all our requirements.

In Scotland, w…https://t.co/OY7PZyxv6a",en
1627986210785316864,2023-02-21T10:58:53.000Z,green+energy,"@houseofwachs @historyinmemes What’s the basis of this seemingly ignorant statement? Not a fan of clean, green energy?",en
1627986110457470979,2023-02-21T10:58:29.000Z,green+energy,Green energy firm to scale-up with £36m investment  https://t.co/rDiU5tYn3L https://t.co/BZpwCgEuAP,en
1627985904597098496,2023-02-21T10:57:40.000Z,green+energy,"@PrivokEnergy Follow
$PVK 👉 $PVK to the moon

👉 $PVK is the next $BTC

👉 $PVK the green energy powerhouse

👉 $PVK is the next big thing

👉 $PVK is the future

👉 $PVK is ready to launch

👉 $PVK is preparing for a moon mission❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥",en
1627985286402547712,2023-02-21T10:55:13.000Z,green+energy,Green energy https://t.co/YHRaTM6tgE,en
1627984983297253376,2023-02-21T10:54:01.000Z,green+energy,Does China’s purported green energy push signal a coming conflict with t... https://t.co/yKXfgM9wXe via @YouTube,en
1627984912245555202,2023-02-21T10:53:44.000Z,green+energy,"@Harryrutland24 @guycocoa @JRodriguez81 @historyinmemes Says who??? Scientists who have stock in green energy, which all totally suck?",en
1627984730447568904,2023-02-21T10:53:00.000Z,green+energy,"@white_male_meh @PoliticsLs Congratulations on breaking the Godwin’s rule. And to answer your question. No I wouldn’t have fought the german during WW2. I’d have served for MY nation, and MY people that’s it.

If they want us to pay huge amounts of money for « green energy » I won’t help nor will I comply.",en
1627984723971649536,2023-02-21T10:52:59.000Z,green+energy,"Beijing is only attempting to appear as though it's concerned about climate change to appease the West — all while China is using more domestic coal as a way to strengthen energy independence in case of a future conflict.

#CostOfNetZero

👉 https://t.co/uYomOjik5e https://t.co/ftgCuFysmd",en
1627984719144009728,2023-02-21T10:52:58.000Z,green+energy,@DoctorGerhard Green Energy. https://t.co/iqyb5UM1DO,en
1627984499563798528,2023-02-21T10:52:05.000Z,green+energy,Photovoltaics: The Green Energy Source. Austrian Tax Aspects To Consider When... https://t.co/xmJOCTQTwZ By @schoenherrnt,en
1627984404298756096,2023-02-21T10:51:43.000Z,green+energy,"FJB’s America.. can’t defend your family from criminals, cost of living doubled, weak national security, green energy scam, social media silencing conservatives to influence elections, wokeism praised, biological men in women sports, shall I go on? Oust this motherf*cker! https://t.co/mB0b3Ycwbw",en
1627984143723245568,2023-02-21T10:50:41.000Z,green+energy,@Wailway7 @donmcgowan @BBCBreaking Crazy isn’t it that some people we should lead the world in science and innovation in green energy to set an example. Destroying our economy is such a made up lie…,en
